NU_MATRICULA,DT_NASCIMENTO,PERIODO_INGRESSO,TIPO_INGRESSO,PERIODO_LETIVO,CAMPUS,CD_INEP,CURSO,CARGA_HORARIA_CURSO,TURNO,MODALIDADE,COTAS,ESCOLA_PUBLICA,BLS_ASSIST,DS_TP_SIT_ACAD,MONIT_PROACAD,SEXO,COR,NACIONALIDADE,CIDADE_NAT,UF_NAT,DEFIC,SURDEZ,AUDITIVA,FISICA,SURDOCEGUEIRA,MULTIPLA,INTELECTUAL,AUTISMO,SINDR_ASPERGER,SINDR_RETT,TRANST_DESINT,ALT_HAB_SUPERD,MOB_ACAD,TIPO_MOB_ACAD,IES_DEST,TIPO_MOB_ACAD_INTERNAC,PAIS_DEST
200778288,15/12/1989,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13573,CIÊNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PRETA,BRA,VITORIA DE SANTO ANTAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778293,27/04/1984,2012.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,52249,GEOGRAFIA - BACHARELADO,2370,NOITE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778297,01/03/1994,2012.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13587,ENGENHARIA DE MINAS,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778337,01/03/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778337,01/03/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778348,24/02/1987,2012.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13575,CIÊNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778348,24/02/1987,2012.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13575,CIÊNCIAS SOCIAIS - BACHARELADO,2370,TARDE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778401,26/04/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13611,ODONTOLOGIA,3870,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,SIM,F,NÃO DECLARADO,BRA,SANTA CRUZ DO CAPIBARIBE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778444,24/11/1993,2012.2,VESTIBULAR,2019.1,AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778453,18/11/1993,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778469,28/08/1991,2012.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778517,13/10/1994,2012.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÉTRICA,3660,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,MACAPARANA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778569,15/09/1993,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÇÃO,4065,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778598,19/08/1993,2012.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778601,10/05/1990,2012.2,VESTIBULAR,2019.1,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778601,10/05/1990,2012.2,VESTIBULAR,2019.2,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778608,28/03/1993,2012.2,VESTIBULAR,2019.1,AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,SERRA TALHADA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778753,12/05/1994,2012.2,VESTIBULAR,2019.1,AGRESTE,118092,ENGENHARIA DE PRODUÇÃO - CAA,3765,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778754,25/04/1988,2012.2,VESTIBULAR,2019.1,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,BEZERROS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778754,25/04/1988,2012.2,VESTIBULAR,2019.2,AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,BEZERROS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778771,12/01/1988,2012.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778771,12/01/1988,2012.1,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13574,CIÊNCIAS ECONÔMICAS,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PRETA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200778811,05/12/1990,2012.2,VESTIBULAR,2019.1,VITORIA,1155122,EDUCAÇÃO FÍSICA - LICENCIATURA - CAV,3180,TARDE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,POMBOS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779073,09/09/1992,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,44992,CIÊNCIAS BIOLÓGICAS - BACHARELADO,2835,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779091,04/10/1991,2012.1,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,MACEIO,AL,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779096,18/08/1992,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,23912,RÁDIO  TV E INTERNET,2865,MANHA,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779114,09/05/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,IGARASSU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779114,09/05/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,IGARASSU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779130,12/03/1991,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779130,12/03/1991,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779143,24/06/1987,2012.2,VESTIBULAR,2019.1,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200779143,24/06/1987,2012.2,VESTIBULAR,2019.2,AGRESTE,101086,CIÊNCIAS ECONÔMICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,BRANCA,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200780007,28/04/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1192307,EDUCAÇÃO FÍSICA - BACHARELADO,3255,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200780529,29/07/1993,2012.2,VESTIBULAR,2019.1,AGRESTE,101082,ADMINISTRAÇÃO -CAA,3000,MANHA,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200781540,15/06/1994,2012.2,VESTIBULAR,2019.1,AGRESTE,118096,FÍSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,PARDA,BRA,PANELAS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200785803,07/08/1991,2012.2,FORÇA DE LEI,2019.1,REITOR JOAQUIM AMAZONAS,13591,QUÍMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃO INFORMADO,NÃO,DESVINCULADO,NÃO,F,NÃO DECLARADO,BRA,GARANHUNS,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787724,09/05/1992,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787724,09/05/1992,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,OLINDA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787751,31/05/1995,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200787751,31/05/1995,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200787764,03/05/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787764,03/05/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787780,17/06/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÉTRICA,3660,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787784,14/11/1992,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787793,22/08/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787803,13/09/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787876,06/04/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,SIM,M,PARDA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787878,27/03/1995,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,SIM,M,NÃO DECLARADO,BRA,ARAPIRACA,AL,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,SIM,INTERNACIONAL,PROGRAMA CIÊNCIA SEM FRONTEIRAS,,ESTADOS UNIDOS DA AMERICA
200787880,18/02/1993,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1192306,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3975,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787880,18/02/1993,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,1192306,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,3975,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200787892,09/03/1995,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,F,PARDA,BRA,PASSIRA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788016,17/06/1993,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13592,MATEMÁTICA - BACHARELADO,2330,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,CARPINA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788055,22/01/1992,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13591,QUÍMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,ITAPISSUMA,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788322,18/06/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÂNICA,3690,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,CARUARU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788330,28/04/1995,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,IGARASSU,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788348,13/07/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,SIM,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,VITORIA DE SANTO ANTAO,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788394,10/08/1991,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788401,14/11/1989,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,1188497,ENGENHARIA NAVAL,3945,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788656,02/11/1994,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,F,BRANCA,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200788714,02/09/1992,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÍMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200789687,28/03/1994,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13587,ENGENHARIA DE MINAS,3900,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,F,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791316,14/12/1991,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,TRANCAMENTO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791316,14/12/1991,2012.2,VESTIBULAR,2019.2,REITOR JOAQUIM AMAZONAS,13585,ENGENHARIA ELETRÔNICA,3660,INTEGRAL,PRESENCIAL,AC,NÃO,NÃO,DESVINCULADO,NÃO,M,NÃO DECLARADO,BRA,RECIFE,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
200791735,29/01/1988,2012.2,VESTIBULAR,2019.1,REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÍNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃO INFORMADO,NÃO,TRANCAMENTO,NÃO,F,PRETA,BRA,JABOATAO DOS GUARARAPES,PE,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,NÃO,,,,
